k-NN,SVM,DT
5.639605195,NaN,NaN
5.740197403,NaN,NaN
5.769402597,NaN,NaN
5.876311688,NaN,NaN
5.784379221,NaN,NaN
5.693594805,NaN,NaN
5.728176623,NaN,NaN
5.826893506,NaN,NaN
5.861397403,NaN,NaN
5.837038961,NaN,NaN
5.790566234,NaN,NaN
5.616535065,NaN,NaN
5.771979221,NaN,NaN
5.867838961,NaN,NaN
5.8372,NaN,NaN
5.745407792,NaN,NaN
5.653012987,NaN,NaN
5.797116883,NaN,NaN
5.780716883,NaN,NaN
5.873475325,NaN,NaN
5.781522078,NaN,NaN
5.689449351,NaN,NaN
5.720488312,NaN,NaN
5.753179221,NaN,NaN
5.911319481,NaN,NaN
5.819849351,NaN,NaN
5.727090909,NaN,NaN
5.696493506,NaN,NaN
5.72681039,NaN,NaN
5.720961039,NaN,NaN
5.701163636,NaN,NaN
5.72081039,NaN,NaN
5.649090909,NaN,NaN
5.702290909,NaN,NaN
5.828275325,NaN,NaN
5.858550649,NaN,NaN
5.766296104,NaN,NaN
5.673818182,NaN,NaN
5.770233766,NaN,NaN
5.800046753,NaN,NaN
5.834732468,NaN,NaN
5.804779221,NaN,NaN
5.713812987,NaN,NaN
5.576285714,NaN,NaN
5.781553247,NaN,NaN
5.87721039,NaN,NaN
5.849953247,NaN,NaN
5.757880519,NaN,NaN
5.666249351,NaN,NaN
5.693262338,NaN,NaN
5.791979221,NaN,NaN
5.891605195,NaN,NaN
5.793631169,NaN,NaN
5.712103896,NaN,NaN
5.607911688,NaN,NaN
5.751075325,NaN,NaN
5.79825974,NaN,NaN
5.808083117,NaN,NaN
5.716290909,NaN,NaN
5.62465974,NaN,NaN
5.755303896,NaN,NaN
5.818872727,NaN,NaN
5.851241558,NaN,NaN
5.759288312,NaN,NaN
5.66958961,NaN,NaN
5.575262338,NaN,NaN
5.741735065,NaN,NaN
5.896493506,NaN,NaN
5.804098701,NaN,NaN
5.712145455,NaN,NaN
5.621480519,NaN,NaN
5.841563636,NaN,NaN
5.814566234,NaN,NaN
5.845303896,NaN,NaN
5.713412987,NaN,NaN
5.642737662,NaN,NaN
5.464950649,NaN,NaN
5.900883117,NaN,NaN
5.870124675,NaN,NaN
5.775272727,NaN,NaN
5.682997403,NaN,NaN
5.591044156,NaN,NaN
5.94227013,NaN,NaN
5.792815584,NaN,NaN
5.818581818,NaN,NaN
5.727272727,NaN,NaN
5.635038961,NaN,NaN
5.559454545,NaN,NaN
5.898088312,NaN,NaN
5.756737662,NaN,NaN
5.64734026,NaN,NaN
5.561641558,NaN,NaN
5.687241558,NaN,NaN
5.504483117,NaN,NaN
5.915428571,NaN,NaN
5.844758442,NaN,NaN
5.716571429,NaN,NaN
5.624618182,NaN,NaN
5.516077922,NaN,NaN
5.614150649,NaN,NaN
5.917548052,NaN,NaN
5.827698701,NaN,NaN
5.734457143,NaN,NaN
5.642503896,NaN,NaN
5.604831169,NaN,NaN
5.865709091,NaN,NaN
5.874784416,NaN,NaN
5.78278961,NaN,NaN
5.690997403,NaN,NaN
5.599911688,NaN,NaN
5.699755844,NaN,NaN
5.926779221,NaN,NaN
5.835028571,NaN,NaN
5.741132468,NaN,NaN
5.649864935,NaN,NaN
5.566244156,NaN,NaN
5.754005195,NaN,NaN
5.819251948,NaN,NaN
5.687038961,NaN,NaN
5.676581818,NaN,NaN
5.646509091,NaN,NaN
5.750820779,NaN,NaN
5.827345455,NaN,NaN
5.816696104,NaN,NaN
5.72587013,NaN,NaN
5.634561039,NaN,NaN
5.692155844,NaN,NaN
5.741168831,NaN,NaN
5.866477922,NaN,NaN
5.773719481,NaN,NaN
5.681002597,NaN,NaN
5.589490909,NaN,NaN
5.751677922,NaN,NaN
5.851179221,NaN,NaN
5.822503896,NaN,NaN
5.728457143,NaN,NaN
5.635215584,NaN,NaN
5.689163636,NaN,NaN
5.745890909,NaN,NaN
5.718353247,NaN,NaN
5.800441558,NaN,NaN
5.645885714,NaN,NaN
5.489838961,NaN,NaN
5.857490909,NaN,NaN
5.889516883,NaN,NaN
5.79798961,NaN,NaN
5.704062338,NaN,NaN
5.610820779,NaN,NaN
5.654181818,NaN,NaN
5.871906494,NaN,NaN
5.843283117,NaN,NaN
5.752296104,NaN,NaN
5.659215584,NaN,NaN
5.562955844,NaN,NaN
5.752275325,NaN,NaN
5.891594805,NaN,NaN
5.800477922,NaN,NaN
5.706742857,NaN,NaN
5.615464935,NaN,NaN
5.709812987,NaN,NaN
5.832862338,NaN,NaN
5.705225974,NaN,NaN
5.680945455,NaN,NaN
5.678088312,NaN,NaN
5.680742857,NaN,NaN
5.84001039,NaN,NaN
5.873345455,NaN,NaN
5.778815584,NaN,NaN
5.786051948,NaN,NaN
5.709236364,NaN,NaN
5.724696104,NaN,NaN
5.95481039,NaN,NaN
5.941927273,NaN,NaN
5.849974026,NaN,NaN
5.748841558,NaN,NaN
5.791194805,NaN,NaN
5.637241558,NaN,NaN
5.99345974,NaN,NaN
5.893506494,NaN,NaN
5.801511688,NaN,NaN
5.708753247,NaN,NaN
5.744020779,NaN,NaN
5.858197403,NaN,NaN
5.868181818,NaN,NaN
5.738114286,NaN,NaN
5.718903896,NaN,NaN
5.623251948,NaN,NaN
5.821490909,NaN,NaN
5.981563636,NaN,NaN
5.889127273,NaN,NaN
5.795885714,NaN,NaN
5.702794805,NaN,NaN
5.866088312,NaN,NaN
5.965449351,NaN,NaN
5.934950649,NaN,NaN
5.843537662,NaN,NaN
5.752862338,NaN,NaN
5.649688312,NaN,NaN
5.887361039,NaN,NaN
5.987225974,NaN,NaN
5.895433766,NaN,NaN
5.803963636,NaN,NaN
5.711890909,NaN,NaN
5.696753247,NaN,NaN
5.870997403,NaN,NaN
5.958545455,NaN,NaN
5.861657143,NaN,NaN
5.70705974,NaN,NaN
5.53507013,NaN,NaN
5.862623377,NaN,NaN
5.970197403,NaN,NaN
5.877288312,NaN,NaN
5.784046753,NaN,NaN
5.690483117,NaN,NaN
5.850051948,NaN,NaN
5.857038961,NaN,NaN
5.923345455,NaN,NaN
5.832197403,NaN,NaN
5.739116883,NaN,NaN
5.672124675,NaN,NaN
5.872618182,NaN,NaN
5.972623377,NaN,NaN
5.880025974,NaN,NaN
5.788114286,NaN,NaN
5.696924675,NaN,NaN
5.856192208,NaN,NaN
5.904,NaN,NaN
5.911911688,NaN,NaN
5.779849351,NaN,NaN
5.826571429,NaN,NaN
5.73494026,NaN,NaN
5.863007792,NaN,NaN
5.924805195,NaN,NaN
5.830758442,NaN,NaN
5.738685714,NaN,NaN
5.770571429,NaN,NaN
5.92638961,NaN,NaN
5.95947013,NaN,NaN
5.868,NaN,NaN
5.775563636,NaN,NaN
5.805677922,NaN,NaN
5.713241558,NaN,NaN
5.935475325,NaN,NaN
5.906005195,NaN,NaN
5.812644156,NaN,NaN
5.772846753,NaN,NaN
5.754187013,NaN,NaN
5.799277922,NaN,NaN
5.896748052,NaN,NaN
5.725433766,NaN,NaN
5.672290909,NaN,NaN
5.797418182,NaN,NaN
5.796784416,NaN,NaN
5.951703896,NaN,NaN
5.858987013,NaN,NaN
5.765251948,NaN,NaN
5.765735065,NaN,NaN
5.831116883,NaN,NaN
5.795366234,NaN,NaN
5.895371429,NaN,NaN
5.805028571,NaN,NaN
5.717080519,NaN,NaN
5.747096104,NaN,NaN
5.839854545,NaN,NaN
5.93518961,NaN,NaN
5.842581818,NaN,NaN
5.750135065,NaN,NaN
5.782020779,NaN,NaN
5.811963636,NaN,NaN
5.971038961,NaN,NaN
5.825309091,NaN,NaN
5.738758442,NaN,NaN
5.638176623,NaN,NaN
5.879792208,NaN,NaN
5.911205195,NaN,NaN
5.879802597,NaN,NaN
5.787688312,NaN,NaN
5.695251948,NaN,NaN
5.855366234,NaN,NaN
5.950218182,NaN,NaN
5.920825974,NaN,NaN
5.829438961,NaN,NaN
5.737646753,NaN,NaN
5.762316883,NaN,NaN
5.928249351,NaN,NaN
5.901355844,NaN,NaN
5.871563636,NaN,NaN
5.779288312,NaN,NaN
5.687418182,NaN,NaN
5.843948052,NaN,NaN
5.841651948,NaN,NaN
5.825225974,NaN,NaN
5.711532468,NaN,NaN
5.73238961,NaN,NaN
5.645387013,NaN,NaN
5.900311688,NaN,NaN
5.937231169,NaN,NaN
5.844311688,NaN,NaN
5.751672727,NaN,NaN
5.658109091,NaN,NaN
5.834758442,NaN,NaN
5.982462338,NaN,NaN
5.889984416,NaN,NaN
5.799158442,NaN,NaN
5.705475325,NaN,NaN
5.714654545,NaN,NaN
5.939080519,NaN,NaN
5.937007792,NaN,NaN
5.845537662,NaN,NaN
5.752701299,NaN,NaN
5.721558442,NaN,NaN
5.759283117,NaN,NaN
5.870742857,NaN,NaN
5.804748052,NaN,NaN
5.674587013,NaN,NaN
5.64865974,NaN,NaN
5.853662338,NaN,NaN
5.926654545,NaN,NaN
5.920815584,NaN,NaN
5.827251948,NaN,NaN
5.733849351,NaN,NaN
5.705464935,NaN,NaN
5.693168831,NaN,NaN
5.849407792,NaN,NaN
5.763797403,NaN,NaN
5.675864935,NaN,NaN
5.778612987,NaN,NaN
5.734851948,NaN,NaN
5.752888312,NaN,NaN
5.862846753,NaN,NaN
5.904394805,NaN,NaN
5.811797403,NaN,NaN
5.720166234,NaN,NaN
5.815501299,NaN,NaN
5.914379221,NaN,NaN
5.856909091,NaN,NaN
5.75161039,NaN,NaN
5.818561039,NaN,NaN
5.64918961,NaN,NaN
5.880280519,NaN,NaN
5.975657143,NaN,NaN
5.883501299,NaN,NaN
5.791106494,NaN,NaN
5.698025974,NaN,NaN
5.783657143,NaN,NaN
5.922716883,NaN,NaN
5.929922078,NaN,NaN
5.838935065,NaN,NaN
5.746176623,NaN,NaN
5.654031169,NaN,NaN
5.799667532,NaN,NaN
5.977745455,NaN,NaN
5.885309091,NaN,NaN
5.79227013,NaN,NaN
5.700477922,NaN,NaN
5.712176623,NaN,NaN
6.022883117,NaN,NaN
5.898576623,NaN,NaN
5.770431169,NaN,NaN
5.700701299,NaN,NaN
5.754446753,NaN,NaN
5.921324675,NaN,NaN
5.955464935,NaN,NaN
5.863875325,NaN,NaN
5.77187013,NaN,NaN
5.67878961,NaN,NaN
5.777225974,NaN,NaN
