Exhaustivo,Aleatorio,Evolutivo
1.1686437562953,,1.17060806126192
1.17326746968638,,1.14991973404804
1.16939136084622,,1.13869050826654
1.15566977790798,,1.1610626372022
1.16540285563701,,1.1462052310401
1.22696178943498,,1.17776609469507
1.25309049624758,,1.23228084477954
1.16983101182235,,1.13765609124656
1.25872871999823,,1.13885397226398
1.27570978439096,,1.1410739941284
1.19276069795003,,1.1145972355994
1.15110138233856,,1.13225934978799
1.05654446054244,,1.12153282876679
1.11653609438194,,1.14756991877561
1.14160770011676,,1.16220981895633
1.08873679205565,,1.1447849253191
1.09319959392704,,1.11966865690856
1.11663436655293,,1.1258362760956
1.1159010098964,,1.11975581643015
1.12039332813401,,1.10385324345911
1.08594810127839,,1.12182155490768
1.10042024108616,,1.10073548878938
1.02873560397076,,1.10070530161425
1.125902940609,,1.12670701627673
1.1504196674866,,1.13871226396514
1.17020029842046,,1.16668831512013
1.21237705525199,,1.12917351993419
1.21940168286144,,1.15985454639225
1.18055886929821,,1.06511644142502
1.23391926211645,,1.13700062239655
1.2578146530365,,1.14896016695822
1.09366481902804,,1.16651307590258
1.1989168687171,,1.15861391417909
1.17374424669567,,1.16518481662556
1.17234067800198,,1.16023554347612
1.15084609780537,,1.29487969097684
1.06534914827666,,1.15876183113494
1.16060174404618,,1.22132574401669
1.17042209178666,,1.1864868479935
1.16627762473096,,1.13999371739724
1.17851335860315,,1.13122808768449
1.19907885208563,,1.13687065064844
1.14712208339674,,1.12630073017504
1.23589393991151,,1.14370442102272
1.23675574015753,,1.14778347056488
1.30651192054997,,1.14772341068307
1.1674511037734,,1.14824077928289
1.26521039787858,,1.15299936146192
1.31943452447287,,1.1262654937453
1.28575171167655,,1.157068020984
1.3229170591555,,1.14621042354402
1.29687894790738,,1.01947084224308
1.29434226099419,,1.1475411475386
1.2832680263313,,1.14136395453531
1.27058048599455,,1.1812280224421
1.29918524269722,,1.14057287712704
1.29167852303075,,1.1290975824383
1.3598706193646,,1.11111597759389
1.3361340173235,,1.13767791475173
1.16169993896951,,1.14303368842508
1.30236893059091,,1.15386097668168
1.29077568629752,,1.17382144273602
1.31852482897949,,1.15151090647006
1.17016413578852,,1.04626487919561
1.22870923763527,,1.11749113077509
1.3540361890736,,1.13433078582211
1.22948849580332,,1.1336060350311
1.34918920686924,,1.11364328048427
1.36074496944508,,1.11856779213369
1.35975032631781,,1.12226064694868
1.32697965206097,,1.1151464953576
1.3482454704594,,1.10887807913783
1.37346189934645,,1.15131114165922
1.35754641399661,,1.13233409729996
1.36475362136498,,1.13381749936279
1.32510011413061,,1.16681547084931
1.33949032475729,,1.13399707195445
1.38286318717231,,1.14570071998423
1.37095539211,,1.16157118287237
1.3892616397751,,1.14054543259899
1.32190081722401,,1.10376710627146
1.3705721452877,,1.16507345514908
1.36840141642045,,1.15742606061663
1.35034093263537,,1.13051560722221
1.37130623443422,,1.22539686438423
1.31744257689431,,1.32437656389803
1.34677282818232,,1.19344063714708
1.35846800943115,,1.15123657613357
1.35701797132944,,1.11574689675853
1.37435649148327,,1.12424979266244
1.30702734453043,,1.11871721060675
1.34492583052328,,1.10641218625105
1.3933006070444,,1.10965597007464
1.37062416682683,,1.11523430345681
1.3623954076772,,1.12925120443172
1.35692861806747,,1.13214790130546
1.36973336157632,,1.13081442905357
1.35172747645408,,1.1499655014087
1.35871396731364,,1.08471390117343
1.37686639866412,,1.1701054030877
1.34271110062992,,1.14665977631757
1.33891732890697,,1.13707783136162
1.24121963493786,,1.14816339137258
